,Ref,Title,Organization,Team_Name,Mapped_Team
5676,I-291854,CENTREON : The host ltosv0150..info is in state DOWN,Sefi,[GDC_WW]_ITOps - GDU_Infra_2,[GDC_WW]_ITOps - GDU_Infra_2
5677,I-291798,PBR RECEPTION D'UN MAIL,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5678,I-291756,Probleme avec la rÃ©solution Ã©cran secondaire,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5680,I-291712,Probleme login sur itop,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5681,I-291693,RÃ©solution du problÃ¨me sur le deuxiÃ¨me Ã©cran,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5682,I-291691,SAÂ¨: Probleme Traduction ITA,Sefi,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
5683,I-291690,probleme de connexion avec adaptateur usb-c,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5684,I-291680,ProblÃ¨me de rÃ©solution sur le deuxiÃ¨me Ã©cran,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5689,I-291657,ProblÃ¨me pour allumer l'ordinateur,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5690,I-291650,Mot de passe,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5691,I-291649,Dysfonctionnement du PC fixe,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5692,I-291634,Wifi Very Slow,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5693,I-291628,Probleme import SAP Colibri,Sefi,[SFI]_IT,[SFI]_IT
5695,I-291565,Les mails de plus d'un an ne s'affichent pas,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5696,I-291553,La camÃ©ra ne fonctionne pas lors des appels vidÃ©o,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5697,I-291538,RÃ©solution Ã©cran,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5700,I-291431,Impossible d'accÃ©der Ã un site internet,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5701,I-291428,grosses lenteurs voir blocantes sur Esker,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5702,I-291424,ProblÃ¨me de synchronisation aprÃ¨s le changement du mot de passe Windows,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5703,I-291413,Dysfonctionnement de la souris,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5704,I-291411,ProblÃ¨me de connexion rÃ©seau (lent),Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5707,I-291396,Compte verrouillÃ©,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5708,I-291283,Probleme sur l'imprimante FOLLOW,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5709,I-291241,Pas de reseau sur Extrusion ligne 9,Sefi,[SFI]_IT,[SFI]_IT
5711,I-291212,VM SFNA-SAGEAPP backup is failed:,Sefi,[GDC_WW]_ITOps - GDU_Infra_2,[GDC_WW]_ITOps - GDU_Infra_2
5712,I-291208,Probleme sur l'application barco via le serveur de rebond,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5713,I-291177,ProblÃ¨me avec l'application Outlook.,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5714,I-291176,Impossible de valider les nouvelles nomenclature de production,Sefi,[SFI]_SAP,[SFI]_SAP
5718,I-291165,problÃ¨me chargeur secteur / demande casque,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5720,I-291160,Problme pour se connecter sur la session Windows.,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5722,I-291157,Problems with starting office software after holiday - LinkedIn accout was hacked,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5723,I-291156,Compte SAP: bloquer,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5728,I-291022,CENTREON : The service Memory on ltosv0150..info is in state CRITICAL,Sefi,[GDC_WW]_OneOps,[GDC_WW]_OneOps
5729,I-291018,Antivirus supprime un programme,Sefi,[GDC_FR]_SecOps,[GDC_FR]_SecOps
5730,I-291014,CENTREON : The service Swap on ltosv0150..info is in state CRITICAL,Sefi,[GDC_WW]_OneOps,[GDC_WW]_OneOps
5731,I-291009,probleme cle 4G,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5732,I-290994,"Suite Ã mise Ã jour le 25.08.23, mauvaise rÃ©solution sur Ã©cran secondaire",Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5733,I-290980,CENTREON : The service Cpu on ltosv0150..info is in state CRITICAL,Sefi,[GDC_WW]_OneOps,[GDC_WW]_OneOps
5734,I-290960,Impossible de trouver des applications sur le playstore.,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5736,I-290830,Probleme avec les dossiers partagÃ©s,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5737,I-290815,ProblÃ¨me sur RÃ©seau Inter/Share/Temp,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5738,I-290808,Plus accÃ¨s au rÃ©pertoire rÃ©seau Inter,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5740,I-290805,Plus accÃ¨s au serveur PDM,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5742,I-290800,Check security LAPTOP,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5746,I-290776,ProblÃ¨me d'impression sur la FOLLOW,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5749,I-290693,DÃ©locker mon compte adminagc,Sefi,[GDC_FR]_SysOps - Win,[GDC_WW]_ITOps - GDU_Infra_2
5752,I-290556,CENTREON : The service Esx-Time on ltosvesx03..info is in state CRITICAL,Sefi,[GDC_WW]_OneOps,[GDC_WW]_OneOps
5758,I-290541,PC - Pb haut parleur,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5759,I-290539,Sage X3 USA does not work,Sefi,[GDC_WW]_ITOps - GDU_Infra_2,[GDC_WW]_ITOps - GDU_Infra_2
5764,I-290533,CENTREON : The service Ping on ltosv0148..info is in state CRITICAL,Sefi,[GDC_FR]_SysOps - Win,[GDC_WW]_ITOps - GDU_Infra_2
5780,I-290394,Ordinateur portable verrouillÃ© avec bitlocker,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5786,I-290291,Probleme avec le partage sur la boite de mail de Mme E.Gautier,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5791,I-290280,Probleme avec l'imprimante BatD-RDC Bureau,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5797,I-290029,DH1 : Services Status,Sefi,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
5798,I-290028,DH1 : Database Host Status,Sefi,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
5809,I-289900,pas d'accÃ¨s internet,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5813,I-289861,CENTREON : The service Swap on ltosv0132..info is in state CRITICAL,Sefi,[GDC_VN]_SysOps - Win,[GDC_WW]_ITOps - GDU_Infra_2
5826,I-289722,clÃ© Bit Locker,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5831,I-289703,DH1 : Services Status,Sefi,[GDC_WW]_OneOps,[GDC_WW]_OneOps
5832,I-289700,CENTREON : The host ltosv0118..info_PDM is in state DOWN,Sefi,[GDC_VN]_SysOps - Win,[GDC_WW]_ITOps - GDU_Infra_2
5857,I-289424,Plus d'accÃ¨s sur SAP,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5858,I-289422,CENTREON : The host SFNASAGEAPP..info is in state DOWN,Sefi,[GDC_WW]_OneOps,[GDC_WW]_OneOps
5859,I-289421,ProblÃ¨me de connexion sur ITOP,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5860,I-289413,Locked out of my account on computer,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5863,I-289402,Pas accÃ¨s au rÃ©pertoire rÃ©seau INTER/SHARE/TEMP,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5888,I-289279,CENTREON : The service Swap on ltosv0132..info is in state CRITICAL,Sefi,[GDC_WW]_OneOps,[GDC_WW]_OneOps
5904,I-289202,AccÃ¨s quick FDS,Sefi,[SFI]_IT,[SFI]_IT
5905,I-289183,Ordinateur portable HS,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5923,I-289081,CENTREON : The service VPN_CH-EMM-1 on SFI-FW-VM4FRAZ-FGTP..info is in state CRITICAL,Sefi,[GDC_WW]_OneOps,[GDC_WW]_OneOps
5925,I-289069,Slowness on PC,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5927,I-289050,Impossible de connecter sur la session Windows (Ecran Bleu),Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5928,I-289037,Compte prestataire expirer,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5948,I-288900,CENTREON : The service Disk-C: on ltosv0105..info is in state CRITICAL,Sefi,[GDC_FR]_SysOps - Win,[GDC_WW]_ITOps - GDU_Infra_2
5949,I-288869,ProblÃ¨me pour changer de page sur SAP,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5969,I-288717,deactivate David Yim <David.YIM@.com> access,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5973,I-288704,Bitlocker revovery key,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5976,I-288697,DT2 : Database Host Status,Sefi,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
5977,I-288696,DT2 : Services Status,Sefi,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
5992,I-288595,Pas de verrouillage automatique du PC de Mme CHEVILLON,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
5994,I-288555,www..com is down,Sefi,[GDC_WW]_ITOps - GDU_Infra_2,[GDC_WW]_ITOps - GDU_Infra_2
6000,I-288487,SFI-SRV-SQL2014 backup is failed:,Sefi,[GDC_WW]_ITOps - GDU_Infra_2,[GDC_WW]_ITOps - GDU_Infra_2
6002,I-288451,CENTREON : The host ltosv0174..info is in state DOWN,Sefi,[GDC_WW]_OneOps,[GDC_WW]_OneOps
6025,I-288313,CENTREON : The service Uptime on ltosv0174..info is in state CRITICAL,Sefi,[GDC_FR]_SysOps - Unix,[GDC_WW]_ITOps - GDU_Infra_2
6026,I-288301,CENTREON : The service Uptime on ltosv0137..info is in state CRITICAL,Sefi,[GDC_WW]_ITOps - GDU_Infra_2,[GDC_WW]_ITOps - GDU_Infra_2
6046,I-288161,VM LTOSV0173 backup is failed:,Sefi,[GDC_WW]_ITOps - GDU_Infra_2,[GDC_WW]_ITOps - GDU_Infra_2
6047,I-288124,ProblÃ¨me de rÃ©ception de mail.,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
6057,I-288007,3 fois sons alternatifs toutes les 20 secondes,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
6058,I-288005,Ecran noir a chaque fois,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
6060,I-287970,authentifiction problem still open,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
6061,I-287925,Compte SAP vÃ©rouiller :P1LIGN1,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
6069,I-287880,CENTREON : The service Load on ltosv0174..info is in state CRITICAL,Sefi,[GDC_WW]_OneOps,[GDC_WW]_OneOps
6072,I-287866,CENTREON : The service Uptime on ltosv0174..info is in state CRITICAL,Sefi,[GDC_WW]_OneOps,[GDC_WW]_OneOps
6081,I-287838,CENTREON : The host SFI-FW-FG90D-US..info is in state DOWN,Sefi,[GDC_FR]_Network_Security,[GDC_FR]_Network_Security
6082,I-287781,Probleme de connexion sur serveur,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
6083,I-287757,ProblÃ¨me d'impression et plus accÃ¨s au lecteur rÃ©seau,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
6085,I-287745,Plus accÃ¨s au rÃ©seau WIFI,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
6092,I-287586,RÃ©initialiser mdp,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
6093,I-287568,Probleme de connexion apres avoir changer mdp,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
6095,I-287532,L'ordinateur portable ne s'allume pas,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
6096,I-287531,Probleme de lenteur PC + logicile PAO,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
6098,I-287477,AperÃ§u photos,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
6099,I-287454,Impossible d'afficher les fiches techniques sur SAP PC PROD,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
6100,I-287452,Impossible de connecter Ã la boite de messagerie,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
6101,I-287450,Plus accÃ¨s au WIFI,Sefi,[GDC_FR]_Helpdesk_Sefi,[GDC_FR]_Helpdesk_Sefi
6108,I-382082,CENTREON : The service HTTP-ContentCheck_CSQ on ltosv0173_CSQ is in state CRITICAL,Sefi,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
6109,I-382081,CENTREON : The service HTTP-ContentCheck_CSP on ltosv0173_CSP is in state CRITICAL,Sefi,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
6110,I-382089,CENTREON : The service HTTP-ContentCheck_SAP on ltosv0173_CSQ is in state CRITICAL,Sefi,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
6111,I-382087,CENTREON : The service HTTP-ContentCheck_SOL on ltosv0173_CSP is in state CRITICAL,Sefi,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
6112,I-382083,CENTREON : The service MaxDB-Status on ltosv0173_CSP is in state CRITICAL,Sefi,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
6113,I-382086,CENTREON : The service MaxDB-Status on ltosv0173_CSQ is in state CRITICAL,Sefi,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
6114,I-3820837,CENTREON : The service MaxDB-Status on ltosv0173_SOL is in state CRITICAL,Sefi,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
6115,I-3820839,CENTREON : The service MaxDB-Status on ltosv0173_dP is in state CRITICAL,Sefi,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
6116,I-396305,ProblÃ¨me KEP,Sefi,[GDC_FR]_SecOps,[GDC_FR]_SecOps
6117,I-326713,TR: CENTREON : The service tcp-135 on par-mgt-tw04..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6118,I-326714,TR: CENTREON : The service tcp-135 on par-mgt-tw03..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6119,I-326717,TR: CENTREON : The service tcp-135 on lan-srpaco02..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6120,I-326711,TR: CENTREON : The service SAP-CCMS_RFC_Destination_RFCSCALE on E1P..corp is in state CRITICAL,LGP,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
6121,I-326707,TR: CENTREON : The service SAP-CCMS_RFC_Destination_LSINFA on E1P..corp is in state CRITICAL,LGP,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
6122,I-326705,TR: CENTREON : The service SAP-CCMS_RFC_Destination_LS_RTDLVF on E1P..corp is in state CRITICAL,LGP,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
6123,I-326710,TR: CENTREON : The service SAP-CCMS_RFC_Destination_LS_RTDLV on E1P..corp is in state CRITICAL,LGP,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
6124,I-326706,TR: CENTREON : The service SAP-CCMS_RFC_Destination_LS_PRTSHP on E1P..corp is in state CRITICAL,LGP,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
6125,I-326709,TR: CENTREON : The service SAP-CCMS_RFC_Destination_LS_PRTORD on E1P..corp is in state CRITICAL,LGP,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
6126,I-326708,TR: CENTREON : The service SAP-CCMS_RFC_Destination_LS_PRTFDJ on E1P..corp is in state CRITICAL,LGP,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
6127,I-326718,TR: CENTREON : The service Nsclient-Port on par-mgt-tw04..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6128,I-326719,TR: CENTREON : The service Nsclient-Port on par-mgt-tw03..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6129,I-326715,TR: CENTREON : The service Nsclient-Port on lan-srpaco02..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6130,I-303541,TMS & WAMAS,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6131,I-326849,RFC Down LSINFA,LGP,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
6132,I-356868,RE: [] E1P - J1P | Certificate to be expired,LGP,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
6133,I-301796,ProblÃ¨me critique sur nos serveurs PRD TMS (outil de transport) - Site de production SEGRE,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
6134,I-305712,Lien MPLS US KO depuis 10h23 - 15-11-2023,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6135,I-289762,Expired Password (ots-golamhsen-srm),LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6136,I-289561,Disk-/dev/sda2 & disk-/dev/sda5 - not in a good sate,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6137,I-352760,CENTREON: multiple services on par-prd-vc01..corp are in state UNKNOWN,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6138,I-287475,CENTREON : The service WebDispatcher on srwineccpp3..corp is in state UNKNOWN,LGP,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
6139,I-326768,CENTREON : The service Vm-Snapshot-Global on par-prd-vc01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6152,I-331842,CENTREON : The service VeeamJob_IX5 on par-prd-bck05..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6156,I-304503,CENTREON : The service VeeamJob_GS2 on par-prd-bck05..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6157,I-325928,CENTREON : The service Uptime on srlinbwhpr1..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6159,I-314862,CENTREON : The service Uptime on srlinbwhdv1..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6160,I-329738,CENTREON : The service tcp-135 on srwinsqldv1..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6161,I-347263,CENTREON : The service tcp-135 on srwinsoldv1..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6162,I-329737,CENTREON : The service tcp-135 on srwinjavpr3..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6163,I-353533,CENTREON : The service tcp-135 on srwineccdv1..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6164,I-329709,CENTREON : The service tcp-135 on par-prd-rds03..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6165,I-347260,CENTREON : The service tcp-135 on PAR-PRD-EX01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6166,I-347267,CENTREON : The service tcp-135 on par-prd-cm01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6167,I-347276,CENTREON : The service tcp-135 on lan-srpais01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6168,I-315656,CENTREON : The service Tablespace-Usage on seg-prd-tms01..corp_LGPPROD is in state WARNING,LGP,[GDC_FR]_DbOps,[GDC_FR]_DbOps
6169,I-329377,CENTREON : The service System-Status on ix5-prd-dxi01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6174,I-331462,CENTREON : The service System-Status on gs2-prd-dxi01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6176,I-306680,CENTREON : The service Swap on srwinsolpr1..corp is in state WARNING,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6182,I-299839,CENTREON : The service Swap on srwinsolpr1..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6184,I-328377,CENTREON : The service Swap on srwinbwhpp1..corp is in state CRITICAL,LGP,[GDC_WW]_SAP_BC,[GDC_WW]_SAP_BC
6185,I-317927,CENTREON : The service Swap on srlinbwhpp1..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6187,I-287941,CENTREON : The service Swap on par-prd-wsus02..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6188,I-289558,CENTREON : The service Swap on par-prd-sftp01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6189,I-340612,CENTREON : The service Swap on par-prd-pim05..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6192,I-329057,CENTREON : The service Swap on par-prd-ce16..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6195,I-310641,CENTREON : The service Swap on par-prd-ce15..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6196,I-358985,CENTREON : The service Swap on par-prd-ce12..corp is in state WARNING,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6201,I-352800,CENTREON : The service Swap on par-prd-ce12..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6204,I-300914,CENTREON : The service Swap on par-prd-ce11..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6206,I-290833,CENTREON : The service Swap on par-prd-ce03..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6207,I-289049,CENTREON : The service Swap on par-prd-ce02..corp is in state WARNING,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6208,I-329726,CENTREON : The service Swap on par-mon-poll02..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6212,I-352737,CENTREON : The service Swap on lan-srpadc04..corp is in state WARNING,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6219,I-333007,CENTREON : The service Swap on lan-srpadc03..corp is in state WARNING,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6222,I-328715,CENTREON : The service Swap on lan-srpadc03..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6223,I-318226,CENTREON : The service Storage-Volumes on IX5-MGT-VPL1..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6272,I-318225,CENTREON : The service Storage-Volumes on GS2-MGT-VPL1..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6312,I-329375,CENTREON : The service Storage-Array-Status on ix5-prd-dxi01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
6316,I-331472,CENTREON : The service Storage-Array-Status on gs2-prd-dxi01..corp is in state CRITICAL,LGP,[GDC_WW]_ITOps - GDU_Infra_1,[GDC_WW]_ITOps - GDU_Infra_1
